,left_side,right_side,similarity
605,American Legion Post #139 3445 Washington Boulevard,"Holland,  MI OReilly 1000 Washington Avenue",0.036412687824636476
606,"Amsterdam Avenue 2110 Amsterdam Ave, 2185 Amsterdam Ave, 2488 7th Ave, 2794 8th Ave","Amsterdam Avenue 2110 Amsterdam Ave, 2185 Amsterdam Ave, 2488 7th Ave, 2794 8th Ave",1.0000000000000004
607,"Amsterdam Avenue 2110 Amsterdam Ave, 2185 Amsterdam Ave, 2488 7th Ave, 2794 8th Ave",Amsterdam Avenue Cluster  2110 Amsterdam Ave,0.31162603284386187
608,"Amsterdam Avenue 2110 Amsterdam Ave, 2185 Amsterdam Ave, 2488 7th Ave, 2794 8th Ave",Amsterdam Avenue Cluster  2185 Amsterdam Ave,0.31162603284386187
609,"Amsterdam Avenue 2110 Amsterdam Ave, 2185 Amsterdam Ave, 2488 7th Ave, 2794 8th Ave",Amsterdam Avenue Cluster  2794 8th Avenne,0.18986177634040738
610,"Amsterdam Avenue 2110 Amsterdam Ave, 2185 Amsterdam Ave, 2488 7th Ave, 2794 8th Ave",Amsterdam Avenue Cluster  2488-90 7th Avenue,0.1448788249112308
611,Amsterdam Avenue Cluster  2110 Amsterdam Ave,Amsterdam Avenue Cluster  2110 Amsterdam Ave,0.9999999999999998
612,Amsterdam Avenue Cluster  2110 Amsterdam Ave,Amsterdam Avenue Cluster  2185 Amsterdam Ave,0.4209353818872612
613,Amsterdam Avenue Cluster  2110 Amsterdam Ave,"Amsterdam Avenue 2110 Amsterdam Ave, 2185 Amsterdam Ave, 2488 7th Ave, 2794 8th Ave",0.31162603284386187
614,Amsterdam Avenue Cluster  2110 Amsterdam Ave,Amsterdam Avenue Cluster  2794 8th Avenne,0.2884437157705197
615,Amsterdam Avenue Cluster  2110 Amsterdam Ave,Amsterdam Avenue Cluster  2488-90 7th Avenue,0.2704139509569926
616,Amsterdam Avenue Cluster  2185 Amsterdam Ave,Amsterdam Avenue Cluster  2185 Amsterdam Ave,1.0
617,Amsterdam Avenue Cluster  2185 Amsterdam Ave,Amsterdam Avenue Cluster  2110 Amsterdam Ave,0.4209353818872612
618,Amsterdam Avenue Cluster  2185 Amsterdam Ave,"Amsterdam Avenue 2110 Amsterdam Ave, 2185 Amsterdam Ave, 2488 7th Ave, 2794 8th Ave",0.31162603284386187
619,Amsterdam Avenue Cluster  2185 Amsterdam Ave,Amsterdam Avenue Cluster  2794 8th Avenne,0.2884437157705197
620,Amsterdam Avenue Cluster  2185 Amsterdam Ave,Amsterdam Avenue Cluster  2488-90 7th Avenue,0.2704139509569926
621,Amsterdam Avenue Cluster  2488-90 7th Avenue,Amsterdam Avenue Cluster  2488-90 7th Avenue,0.9999999999999998
622,Amsterdam Avenue Cluster  2488-90 7th Avenue,Amsterdam Avenue Cluster  2185 Amsterdam Ave,0.2704139509569926
623,Amsterdam Avenue Cluster  2488-90 7th Avenue,Amsterdam Avenue Cluster  2110 Amsterdam Ave,0.2704139509569926
624,Amsterdam Avenue Cluster  2488-90 7th Avenue,Amsterdam Avenue Cluster  2794 8th Avenne,0.236487966891153
625,Amsterdam Avenue Cluster  2488-90 7th Avenue,"Amsterdam Avenue 2110 Amsterdam Ave, 2185 Amsterdam Ave, 2488 7th Ave, 2794 8th Ave",0.1448788249112308
626,Amsterdam Avenue Cluster  2794 8th Avenne,Amsterdam Avenue Cluster  2794 8th Avenne,1.0
627,Amsterdam Avenue Cluster  2794 8th Avenne,Amsterdam Avenue Cluster  2185 Amsterdam Ave,0.2884437157705197
628,Amsterdam Avenue Cluster  2794 8th Avenne,Amsterdam Avenue Cluster  2110 Amsterdam Ave,0.2884437157705197
629,Amsterdam Avenue Cluster  2794 8th Avenne,Amsterdam Avenue Cluster  2488-90 7th Avenue,0.236487966891153
630,Amsterdam Avenue Cluster  2794 8th Avenne,"Amsterdam Avenue 2110 Amsterdam Ave, 2185 Amsterdam Ave, 2488 7th Ave, 2794 8th Ave",0.18986177634040738
631,Anchor Bay Townhomes 3926 Hermansau Drive,Anchor Bay Townhomes 3926 Hermansau Drive,0.9999999999999998
632,Anchor Bay Townhomes 3926 Hermansau Drive,Anchor Bay Townhomes - Bridge 3926 Hermansau Drive,0.5535809011661672
633,Anchor Bay Townhomes 3926 Hermansau Drive,Bay Pointe Townhomes 52280 Rutherford Circle,0.07838147210687638
634,Anchor Bay Townhomes 3926 Hermansau Drive,Bay Pointe Townhomes - Bridge 52280 Rutherford Circle,0.07095855592535112
635,Anchor Bay Townhomes 3926 Hermansau Drive,The Gates at West Bay 272 W Bay Ave,0.06499728119485243
636,Anchor Bay Townhomes - Bridge 3926 Hermansau Drive,Anchor Bay Townhomes - Bridge 3926 Hermansau Drive,0.9999999999999999
637,Anchor Bay Townhomes - Bridge 3926 Hermansau Drive,Anchor Bay Townhomes 3926 Hermansau Drive,0.5535809011661672
638,Anchor Bay Townhomes - Bridge 3926 Hermansau Drive,Bay Pointe Townhomes - Bridge 52280 Rutherford Circle,0.1371391193689325
639,Anchor Bay Townhomes - Bridge 3926 Hermansau Drive,Bay Pointe Townhomes 52280 Rutherford Circle,0.0710197343048711
640,Anchor Bay Townhomes - Bridge 3926 Hermansau Drive,The Gates at West Bay 272 W Bay Ave,0.05889261220691524
641,Arbor Lakes Medical 12000 Elm Creek,Arbor Lakes Medical 12000 Elm Creek,0.9999999999999998
642,Arbor Lakes Medical 12000 Elm Creek,Shawnee Lakes 2855 Bird Creek,0.07748145480281983
643,Arbor Lakes Medical 12000 Elm Creek,Twin Lakes Estates (DRS) 7001 Lakes Blvd,0.06665044888436791
644,Arbor Lakes Medical 12000 Elm Creek,Gateway Lakes Apartments 3799 Gateway Lakes Drive,0.06517610182381892
645,Arbor Lakes Medical 12000 Elm Creek,Lima Marketplace 12000 lima road,0.05930263600410302
646,Arcadia Apartments II 172 Harrison Street,Arcadia Apartments II 172 Harrison Street,1.0
647,Arcadia Apartments II 172 Harrison Street,Stuttgart Apartments II 507 West 1st Street,0.10106365436128573
648,Arcadia Apartments II 172 Harrison Street,Pinewood Village II 755 South Rogers Street,0.03594034871149783
649,Arcadia Apartments II 172 Harrison Street,Riverwatch II 5636 Furnace Ave,0.03402719311650146
650,Arcadia Apartments II 172 Harrison Street,Creekside at Osgood II 4707 46th Street South,0.03256730026934055
651,Armstrong Court Phase I New Construction 1 Armstrong Court,Armstrong Court Phase I New Construction 1 Armstrong Court,0.9999999999999998
652,Armstrong Court Phase I New Construction 1 Armstrong Court,New Construction 6160 S.Hermes,0.10698136065054208
653,Armstrong Court Phase I New Construction 1 Armstrong Court,New Construction 6160 S. Hermes,0.10698136065054208
654,Armstrong Court Phase I New Construction 1 Armstrong Court,New Construction 6501 Dorian,0.10608204805801225
655,Armstrong Court Phase I New Construction 1 Armstrong Court,New Construction 6501 Dorian,0.10608204805801225
656,Arroyo Village 3450 W 13th Ave.,Arroyo Village 3450 W 13th Ave.,0.9999999999999997
657,Arroyo Village 3450 W 13th Ave.,Pinewood and Mountain Valley MHP 2400 Arroyo Drive,0.05103039711829904
658,Arroyo Village 3450 W 13th Ave.,Dave Indy Refinances - Apache MHC 2400 Arroyo Drive,0.04757166949543658
659,Arroyo Village 3450 W 13th Ave.,New Shiloh Village Apartments 1930 Windsor Ave,0.03531277225233296
660,Arroyo Village 3450 W 13th Ave.,Hillside Village (Rogue River Port) 156 E Montgomery Ave,0.03271351824466609
661,Ashby Green Apartments - Phase II 7616 Ashby Landings Drive,Ashby Green Apartments - Phase II 7616 Ashby Landings Drive,0.9999999999999996
662,Ashby Green Apartments - Phase II 7616 Ashby Landings Drive,Normandy Green Apartments 6805 Sebree Drive,0.0884199226633409
663,Ashby Green Apartments - Phase II 7616 Ashby Landings Drive,Sterling Landings 34792 Oceanview Drive,0.05093762180761767
664,Ashby Green Apartments - Phase II 7616 Ashby Landings Drive,Green Road Office Building 3637 Green Road,0.04283695332855225
665,Ashby Green Apartments - Phase II 7616 Ashby Landings Drive,Albany Landings 5500 Bilberry Ln,0.04010846342399734
666,Ashe 2504  Ashe,Ashe 2504  Ashe,0.9999999999999998
667,Ashe 2504  Ashe,Ashe 2018 Ashe,0.37548384185325
668,Ashe 2504  Ashe,Ashe 2618 Ashe,0.3701209075339864
669,Ashe 2018 Ashe,Ashe 2018 Ashe,1.0
670,Ashe 2018 Ashe,Ashe 2618 Ashe,0.37548384185325
671,Ashe 2018 Ashe,Ashe 2504  Ashe,0.37548384185325
672,Ashe 2018 Ashe,Foreclosure Redevelopment 2018 Northerly Way,0.09913626116417283
673,Ashe 2018 Ashe,Park View 2018 Portfolio 1 Featherbed and Taylor,0.07570797394576133
674,Ashe 2618 Ashe,Ashe 2618 Ashe,0.9999999999999998
675,Ashe 2618 Ashe,Ashe 2018 Ashe,0.37548384185325
676,Ashe 2618 Ashe,Ashe 2504  Ashe,0.3701209075339864
677,Aspen Park Apartments (2nd Supplemental) 301 Malley Drive,Aspen Park Apartments (2nd Supplemental) 301 Malley Drive,0.9999999999999999
678,Aspen Park Apartments (2nd Supplemental) 301 Malley Drive,Edge on 4th Apartments - 2nd 535 S. 4th Street,0.07434780703513981
679,Aspen Park Apartments (2nd Supplemental) 301 Malley Drive,Eastern Park Apartments 711 Eddy Street,0.0639307942058687
680,Aspen Park Apartments (2nd Supplemental) 301 Malley Drive,Windhurst Park Apartments 584 Old Brunerstown Road,0.057015117246993416
681,Aspen Park Apartments (2nd Supplemental) 301 Malley Drive,Crystal Creek Park Apartments 8101 Honeywood Trail,0.05645641211045605
682,AT&T Building (Solon) 6450 Davis Industrial Parkway,AT&T Building (Solon) 6450 Davis Industrial Parkway,1.0
683,AT&T Building (Solon) 6450 Davis Industrial Parkway,Sherwin Williams - 4780 Hinckley Industrial Pkwy 4780 Hinckley Industrial Parkway,0.0762116092470439
684,AT&T Building (Solon) 6450 Davis Industrial Parkway,Clydesdyale Parkway consulting fee 4330 Clydesdale Parkway,0.037141085277719685
685,AT&T Building (Solon) 6450 Davis Industrial Parkway,5995 Windward Parkway 5995 Windward Parkway,0.036572706832796176
686,AT&T Building (Solon) 6450 Davis Industrial Parkway,Shops at Sycamore 2309 Matthews Township Parkway,0.03635714336213096
687,Athens Medical consulting fee 340 North Milledge Ave,Athens Medical consulting fee 340 North Milledge Ave,0.9999999999999997
688,Athens Medical consulting fee 340 North Milledge Ave,Clydesdyale Parkway consulting fee 4330 Clydesdale Parkway,0.11945518305848121
689,Athens Medical consulting fee 340 North Milledge Ave,Tryon Medical Office 16817 Marvin Road,0.03332777036519535
690,Athens Medical consulting fee 340 North Milledge Ave,Midwest Medical Transport 10617 Cedar Avenue,0.03318119789533779
691,Athens Medical consulting fee 340 North Milledge Ave,Arbor Lakes Medical 12000 Elm Creek,0.03298309845618687
692,Atlantic Crossing - Phase I Northeast corner of Atlantic Avenue & US 1 North,Atlantic Crossing - Phase I Northeast corner of Atlantic Avenue & US 1 North,1.0000000000000002
693,Atlantic Crossing - Phase I Northeast corner of Atlantic Avenue & US 1 North,Atlantic Palms 2510 Atlantic Palms Lane,0.10442032094178089
694,Atlantic Crossing - Phase I Northeast corner of Atlantic Avenue & US 1 North,Stallion Ridge SE Corner of Shelby and Race,0.0779975159333132
695,Atlantic Crossing - Phase I Northeast corner of Atlantic Avenue & US 1 North,Stallion Ridge SE Corner of Shelby and Race,0.0779975159333132
696,Atlantic Crossing - Phase I Northeast corner of Atlantic Avenue & US 1 North,Sequoia Commons Southwest corner of Riggin Ave and Road 76,0.06498451794202809
697,Atlantic Palms 2510 Atlantic Palms Lane,Atlantic Palms 2510 Atlantic Palms Lane,1.0
698,Atlantic Palms 2510 Atlantic Palms Lane,Fountainhead 29 Palms 73690 Twentynine Palms Highway,0.12467907058612769
699,Atlantic Palms 2510 Atlantic Palms Lane,Atlantic Crossing - Phase I Northeast corner of Atlantic Avenue & US 1 North,0.10442032094178089
700,Atlantic Palms 2510 Atlantic Palms Lane,Homes on Quaker Lane 17340 Quaker Lane,0.03226376429182656
701,Atlantic Palms 2510 Atlantic Palms Lane,Foreclosure Redevelopment 1900 Meadow Lane,0.027030541736468672
702,Avaire (AKA Casino Lane) Supplemental 824 W. Casino Road,Avaire (AKA Casino Lane) Supplemental 824 W. Casino Road,0.9999999999999997
703,Avaire (AKA Casino Lane) Supplemental 824 W. Casino Road,Crane Factory Flats 824 Broadway Street,0.04461205731400837
704,Avaire (AKA Casino Lane) Supplemental 824 W. Casino Road,Pinecroft Shopping Center NC 211 & Main St. aka 110-305 Ivey Lane,0.039731389433412145
705,Avaire (AKA Casino Lane) Supplemental 824 W. Casino Road,Uptown Housing (aka 2nd & Mercer) 607 2nd Ave N,0.033470507352536656
706,Avaire (AKA Casino Lane) Supplemental 824 W. Casino Road,Windridge Townhomes Supplemental 6700 Hopeful Road,0.03135021759032646
707,"Avenue Place - Phase 10 4319, 4326, 4202, 4206 Darter; 1034, 1038, 1031 Hillstar; 4334 Cetti, 4338 Cetti","Avenue Place - Phase 10 4319, 4326, 4202, 4206 Darter; 1034, 1038, 1031 Hillstar; 4334 Cetti, 4338 Cetti",1.0000000000000016
708,"Avenue Place - Phase 10 4319, 4326, 4202, 4206 Darter; 1034, 1038, 1031 Hillstar; 4334 Cetti, 4338 Cetti",10 S. Academy(office) ReFi BWE 10 South Academy Street,0.02984387480334556
709,"Avenue Place - Phase 10 4319, 4326, 4202, 4206 Darter; 1034, 1038, 1031 Hillstar; 4334 Cetti, 4338 Cetti",10 Academy St.(existing office) - Bridge 10 Academy St.,0.028524645120138706
710,"Avenue Place - Phase 10 4319, 4326, 4202, 4206 Darter; 1034, 1038, 1031 Hillstar; 4334 Cetti, 4338 Cetti",Fox School 10 E. Main St.,0.026360098729647695
711,"Avenue Place - Phase 10 4319, 4326, 4202, 4206 Darter; 1034, 1038, 1031 Hillstar; 4334 Cetti, 4338 Cetti",Broderick Tower 10 Witherell Street,0.026187936103699544
712,Baker Roofing: Charlotte & Greensboro 4700 Nations Crossing Road,Baker Roofing: Charlotte & Greensboro 4700 Nations Crossing Road,1.0000000000000009
713,Baker Roofing: Charlotte & Greensboro 4700 Nations Crossing Road,Hunters Crossing Apartments 100 Hunters Crossing Drive,0.0373570123070466
714,Baker Roofing: Charlotte & Greensboro 4700 Nations Crossing Road,Charlestown Crossing Apartments 5000 Charlestown Crossing Way,0.036134159011326224
715,Baker Roofing: Charlotte & Greensboro 4700 Nations Crossing Road,DMG - Carlisle Crossing 950 Dubois Road,0.033280053876538485
716,Baker Roofing: Charlotte & Greensboro 4700 Nations Crossing Road,Mills Crossing 2351 Len Patterson Road,0.0331522958532809
717,Barrister Court Apartments 1016 McGowan Street,Barrister Court Apartments 1016 McGowan Street,0.9999999999999998
718,Barrister Court Apartments 1016 McGowan Street,Edroy Court Apartments 2702-2746 Edroy Court,0.08797584262435582
719,Barrister Court Apartments 1016 McGowan Street,Crystal Court Apartments - Loan 6001 Bass Lake Rd,0.07257102521205959
720,Barrister Court Apartments 1016 McGowan Street,Spurling Court N. Rainier Street,0.04488932761350521
721,Barrister Court Apartments 1016 McGowan Street,Fleming Court 1008 SW Fleming Court,0.03682296571120524
722,Battery Park Lofts - Bridge 1250 W 75th ST,Battery Park Lofts - Bridge 1250 W 75th ST,0.9999999999999996
723,Battery Park Lofts - Bridge 1250 W 75th ST,Lone Oak Plaza 1250 Lone Oak Road,0.044112314631376576
724,Battery Park Lofts - Bridge 1250 W 75th ST,Mueller Lofts 1587 E 31st Street,0.04337383134907006
725,Battery Park Lofts - Bridge 1250 W 75th ST,Lofts @ City Center 213 West Ave,0.040249172205890374
726,Battery Park Lofts - Bridge 1250 W 75th ST,West Village Art Lofts 110 N F Street,0.03989623832116605
727,Bay Pointe Townhomes 52280 Rutherford Circle,Bay Pointe Townhomes 52280 Rutherford Circle,0.9999999999999999
728,Bay Pointe Townhomes 52280 Rutherford Circle,Bay Pointe Townhomes - Bridge 52280 Rutherford Circle,0.5497102476292943
729,Bay Pointe Townhomes 52280 Rutherford Circle,West Pointe Townhomes 4402 Clevesdale Drive,0.12321186487498471
730,Bay Pointe Townhomes 52280 Rutherford Circle,Anchor Bay Townhomes 3926 Hermansau Drive,0.07838147210687638
731,Bay Pointe Townhomes 52280 Rutherford Circle,Anchor Bay Townhomes - Bridge 3926 Hermansau Drive,0.0710197343048711
732,Bay Pointe Townhomes - Bridge 52280 Rutherford Circle,Bay Pointe Townhomes - Bridge 52280 Rutherford Circle,0.9999999999999993
733,Bay Pointe Townhomes - Bridge 52280 Rutherford Circle,Bay Pointe Townhomes 52280 Rutherford Circle,0.5497102476292943
734,Bay Pointe Townhomes - Bridge 52280 Rutherford Circle,Anchor Bay Townhomes - Bridge 3926 Hermansau Drive,0.1371391193689325
735,Bay Pointe Townhomes - Bridge 52280 Rutherford Circle,West Pointe Townhomes 4402 Clevesdale Drive,0.1115434013854327
736,Bay Pointe Townhomes - Bridge 52280 Rutherford Circle,Anchor Bay Townhomes 3926 Hermansau Drive,0.07095855592535112
737,Bayberry Place Townhomes Sup 2 2300 Deewood Drive,Bayberry Place Townhomes Sup 2 2300 Deewood Drive,1.0000000000000002
738,Bayberry Place Townhomes Sup 2 2300 Deewood Drive,17th Place Townhomes 1001 18th Street,0.09800732283093752
739,Bayberry Place Townhomes Sup 2 2300 Deewood Drive,West Pointe Townhomes 4402 Clevesdale Drive,0.03831984945976265
740,Bayberry Place Townhomes Sup 2 2300 Deewood Drive,Anchor Bay Townhomes 3926 Hermansau Drive,0.03828093574774739
741,Bayberry Place Townhomes Sup 2 2300 Deewood Drive,Long Beach Industrial 2300-2396 & 2200-2240 E Artesia Blvd,0.03517959425311394
742,Beach Access fka Del Playa Apartments 6508 Del Playa Drive,Beach Access fka Del Playa Apartments 6508 Del Playa Drive,0.9999999999999996
743,Beach Access fka Del Playa Apartments 6508 Del Playa Drive,Del Monte Manor 1466 Yosemite St,0.05174526385676473
744,Beach Access fka Del Playa Apartments 6508 Del Playa Drive,Casa del Sol 10966 W. Ratner St.,0.051318434493823666
745,Beach Access fka Del Playa Apartments 6508 Del Playa Drive,Serra Plaza 31910 & 31920 Del Obispo Street,0.04675578796177938
746,Beach Access fka Del Playa Apartments 6508 Del Playa Drive,Villas Del Zocalo 1 3130 Webb Chapel Ext,0.04555470959173817
747,Beach Medical Office Building-Refi 17742 Beach Boulevard,Beach Medical Office Building-Refi 17742 Beach Boulevard,0.9999999999999999
748,Beach Medical Office Building-Refi 17742 Beach Boulevard,Tryon Medical Office 16817 Marvin Road,0.10630426631067802
749,Beach Medical Office Building-Refi 17742 Beach Boulevard,Paragon Place Office Building 9100 Shelbyville Road,0.08705261299768899
750,Beach Medical Office Building-Refi 17742 Beach Boulevard,Orchard Knoll Office Building 8351 N. High Street,0.08625393245319436
751,Beach Medical Office Building-Refi 17742 Beach Boulevard,Green Road Office Building 3637 Green Road,0.08520330714269968
752,Beachcliff Apartments 22455 Lake Rd,Beachcliff Apartments 22455 Lake Rd,1.0
753,Beachcliff Apartments 22455 Lake Rd,Crystal Court Apartments - Loan 6001 Bass Lake Rd,0.11625200121091883
754,Beachcliff Apartments 22455 Lake Rd,Lake Apartments 241 N. Lake Street,0.0891485811725548
755,Beachcliff Apartments 22455 Lake Rd,Villas at Lake Acworth 4694 Old Cowan Rd,0.050617805189446835
756,Beachcliff Apartments 22455 Lake Rd,Bitter Lake  924 & 934 N 143rd Street,0.04004857108069009
757,Beacon House Square 3549-3555 Old Frederick Road,Beacon House Square 3549-3555 Old Frederick Road,1.0000000000000002
758,Beacon House Square 3549-3555 Old Frederick Road,Beacon Ridge 2003 State Street,0.05142768143578186
759,Beacon House Square 3549-3555 Old Frederick Road,Beacon Ridge 2003 State Street,0.05142768143578186
760,Beacon House Square 3549-3555 Old Frederick Road,Lawyer's Square 9229 Lawyers Square Road,0.0460523406325428
761,Beacon House Square 3549-3555 Old Frederick Road,Zappo's Industrial - Old LaGrange Road 12415 Old LaGrange Road,0.04136842228034544
762,Beacon Ridge 2003 State Street,Beacon Ridge 2003 State Street,0.9999999999999999
763,Beacon Ridge 2003 State Street,Beacon Ridge 2003 State Street,0.9999999999999999
764,Beacon Ridge 2003 State Street,KFC - Fremont 1712 W. State Street,0.12880586809122363
765,Beacon Ridge 2003 State Street,York Family Residences 300 North State Street,0.1031711437633668
766,Beacon Ridge 2003 State Street,Highland Ridge Apartments 1400 Highland Ridge Boulevard,0.05432854356573203
767,Beacon Ridge 2003 State Street,Beacon Ridge 2003 State Street,0.9999999999999999
768,Beacon Ridge 2003 State Street,Beacon Ridge 2003 State Street,0.9999999999999999
769,Beacon Ridge 2003 State Street,KFC - Fremont 1712 W. State Street,0.12880586809122363
770,Beacon Ridge 2003 State Street,York Family Residences 300 North State Street,0.1031711437633668
771,Beacon Ridge 2003 State Street,Highland Ridge Apartments 1400 Highland Ridge Boulevard,0.05432854356573203
772,Bedford Retail (Former Walmart) 22209 Rockside Road,Bedford Retail (Former Walmart) 22209 Rockside Road,0.9999999999999996
773,Bedford Retail (Former Walmart) 22209 Rockside Road,Northtown Retail Center - Refi 8601 Spring Brook Drive,0.03311914351670278
774,Bedford Retail (Former Walmart) 22209 Rockside Road,Global Drive Retail Center (Refi) 7001 Global Drive,0.033061208999988934
775,Bedford Retail (Former Walmart) 22209 Rockside Road,Global Drive Retail Center (Acquisition) 7001 Global Drive,0.03272016076773105
776,Bedford Retail (Former Walmart) 22209 Rockside Road,Northridge Retail Center 10141-10235 Reseda Blvd; 18506-18540 Devonshire Street;,0.026622947838771404
777,Bel Clare MHC Bridge 3210 Bel Clare Drive,Bel Clare MHC Bridge 3210 Bel Clare Drive,0.9999999999999997
778,Bel Clare MHC Bridge 3210 Bel Clare Drive,Havenpark (Fund IV) CF III Addition II - Colonial Estates & Bel Clare 3210 Bel Clare Drive,0.3786618188937407
779,Bel Clare MHC Bridge 3210 Bel Clare Drive,"Havenpark (Fund IV) CF III Addition II - Colonial Estates & Bel Clare 1501 E Bismarck Expressway,",0.13203768541075955
780,Bel Clare MHC Bridge 3210 Bel Clare Drive,Golf View MHC - Bridge Loan 265 Golfview Court,0.0745168107006953
781,Bel Clare MHC Bridge 3210 Bel Clare Drive,MidWest Country Estates MHC - Bridge Loan 123 Main Street,0.07093823121747234
782,Bella Vida 1111 S Cimarron Rd,Bella Vida 1111 S Cimarron Rd,1.0000000000000002
783,Bella Vida 1111 S Cimarron Rd,Loyalhanna Apartments 1111 Jefferson St,0.06569887297174198
784,Bella Vida 1111 S Cimarron Rd,VIDA Lofts at City Center 201 W. Avenue,0.05742955962135848
785,Bella Vida 1111 S Cimarron Rd,Paul's Place 2 Leverage Loan 1111 Washington Blvd,0.05257384320671034
786,Bella Vida 1111 S Cimarron Rd,Meadows 30 Brown Rd.,0.029304678873254452
787,Belle Place MHC 600 Saint Nazaire Road,Belle Place MHC 600 Saint Nazaire Road,0.9999999999999996
788,Belle Place MHC 600 Saint Nazaire Road,600 Beta (Acquisition) 600 Beta Dr,0.0635648360010796
789,Belle Place MHC 600 Saint Nazaire Road,Vons - Long Beach 600 E. Broadway,0.0460228567500432
790,Belle Place MHC 600 Saint Nazaire Road,The Avenue Apartments 1211 Saint Claire Avenue NE,0.04299022554451597
791,Belle Place MHC 600 Saint Nazaire Road,German Corner MHC - Supplemental 11516 East 113th Place,0.03719937437137691
792,Bennett Industrial Refi 1953-2005 Hammondville Road,Bennett Industrial Refi 1953-2005 Hammondville Road,0.9999999999999997
793,Bennett Industrial Refi 1953-2005 Hammondville Road,Weston Kentucky Industrial Portflio - Refi 2019 12710 Westport Road,0.04916419037386063
794,Bennett Industrial Refi 1953-2005 Hammondville Road,The Learning Experience / Human Bean 2005 NW Maynard Road,0.04529393691182305
795,Bennett Industrial Refi 1953-2005 Hammondville Road,Weston Kentucky Industrial Portflio - Refi 2019 1800 Production Court,0.04129761325799726
796,Bennett Industrial Refi 1953-2005 Hammondville Road,Weston Kentucky Industrial Portflio - Refi 2019 3600 Chamberlain Lane,0.04123217759283122
797,Bent Tree Apartments 8405 Bent Tree Road,Bent Tree Apartments 8405 Bent Tree Road,0.9999999999999997
798,Bent Tree Apartments 8405 Bent Tree Road,MetroCenter 6161 Oak Tree Blvd,0.08879738748282898
799,Bent Tree Apartments 8405 Bent Tree Road,Dunmanway Apartments 2900 Dunran Road,0.020571205577256016
800,Bent Tree Apartments 8405 Bent Tree Road,Sunridge Apartments 3348 Flushing Road,0.020571205577256016
801,Bent Tree Apartments 8405 Bent Tree Road,Village Square Apartments 6212 Cheviot Road,0.018729236082529126
802,Bernal Gateway 3101 Mission St,Bernal Gateway 3101 Mission St,0.9999999999999999
803,Bernal Gateway 3101 Mission St,Mission Square Shopping Center 1006-1064 Mission Avenue,0.07605998847017086
804,Bernal Gateway 3101 Mission St,Torrance Gateway-Refinance 19780 Pacific Gateway Drive,0.07280001554836185
805,Bernal Gateway 3101 Mission St,Gateway Lakes Apartments 3799 Gateway Lakes Drive,0.07131789686055212
806,Bernal Gateway 3101 Mission St,Gateway 3500 Walden Street,0.06742563624687317
807,Best Western Plus-Spartanburg 125 Sloane Garden Road,Best Western Plus-Spartanburg 125 Sloane Garden Road,1.0000000000000002
808,Best Western Plus-Spartanburg 125 Sloane Garden Road,Fountainhead Garden Grove 10801 Garden Grove Blvd,0.04636280124061462
809,Best Western Plus-Spartanburg 125 Sloane Garden Road,793-97 Garden Street HDFC 795 Garden Street,0.04305398860256916
810,Best Western Plus-Spartanburg 125 Sloane Garden Road,Equity Plus/Avi Fechter 400 East Church St,0.03684622969511265
811,Best Western Plus-Spartanburg 125 Sloane Garden Road,Kensington Garden 1900 26th Ave,0.03583322015560826
812,Bingham Park 120 Bingham Drive,Bingham Park 120 Bingham Drive,0.9999999999999999
813,Bingham Park 120 Bingham Drive,Bingham Park 120 Bingham Drive,0.9999999999999999
814,Bingham Park 120 Bingham Drive,Prosperity Park 10215 Prosperity Park Drive,0.04437226999046562
815,Bingham Park 120 Bingham Drive,"Fairfax Business Center 101, 102, 120 & 2100 Fairfax Rd. & 2015 Kaufelt St.",0.03365849942565586
816,Bingham Park 120 Bingham Drive,The Park at Sydney Drive Apts 2786 Sydney Drive,0.03239589196581204
817,Bingham Park 120 Bingham Drive,Bingham Park 120 Bingham Drive,0.9999999999999999
818,Bingham Park 120 Bingham Drive,Bingham Park 120 Bingham Drive,0.9999999999999999
819,Bingham Park 120 Bingham Drive,Prosperity Park 10215 Prosperity Park Drive,0.04437226999046562
820,Bingham Park 120 Bingham Drive,"Fairfax Business Center 101, 102, 120 & 2100 Fairfax Rd. & 2015 Kaufelt St.",0.03365849942565586
821,Bingham Park 120 Bingham Drive,The Park at Sydney Drive Apts 2786 Sydney Drive,0.03239589196581204
822,Bitter Lake  924 & 934 N 143rd Street,Bitter Lake  924 & 934 N 143rd Street,1.0
823,Bitter Lake  924 & 934 N 143rd Street,Bitter Lake  924 & 934 N 143rd Street,1.0
824,Bitter Lake  924 & 934 N 143rd Street,Bitter Lake (BH)  912 & 916 N 143rd Street,0.23314242385551334
825,Bitter Lake  924 & 934 N 143rd Street,Lake Apartments 241 N. Lake Street,0.07938748764152813
826,Bitter Lake  924 & 934 N 143rd Street,924 W Sugar Creek 924 W Sugar Creek,0.07486377849919088
827,Bitter Lake  924 & 934 N 143rd Street,Bitter Lake  924 & 934 N 143rd Street,1.0
828,Bitter Lake  924 & 934 N 143rd Street,Bitter Lake  924 & 934 N 143rd Street,1.0
829,Bitter Lake  924 & 934 N 143rd Street,Bitter Lake (BH)  912 & 916 N 143rd Street,0.23314242385551334
830,Bitter Lake  924 & 934 N 143rd Street,Lake Apartments 241 N. Lake Street,0.07938748764152813
831,Bitter Lake  924 & 934 N 143rd Street,924 W Sugar Creek 924 W Sugar Creek,0.07486377849919088
